gene_0	gene_1	sources	unbiased
87	87	4	1
87	89	2	1
87	135	3	0
87	324	2	0
87	773	1	0
87	815	3	0
87	999	1	0
87	1017	1	0
87	1020	2	0
87	1191	2	0
87	1308	3	0
87	1386	1	0
87	1465	2	0
87	1495	2	0
87	1605	2	0
87	2099	1	0
87	2203	2	0
87	2353	1	0
87	2395	3	0
87	2885	1	0
87	2893	2	0
87	2903	2	0
87	2965	1	0
87	3326	1	0
87	3688	1	0
87	3838	1	0
87	4026	2	0
87	4110	4	1
87	4133	1	0
87	4214	1	0
87	4938	2	1
87	5245	1	0
87	5310	2	0
87	5338	2	0
87	5579	1	0
87	5585	3	0
87	5663	2	0
87	5682	1	0
87	5747	2	0
87	5770	3	0
87	5777	2	0
87	5834	2	0
87	6232	1	0
87	6311	3	0
87	6314	1	0
87	6464	1	0
87	6517	2	0
87	6714	2	0
87	7014	1	0
87	7273	3	0
87	7316	1	0
87	7341	1	0
87	7414	2	0
87	7415	1	0
87	7518	4	1
87	7791	3	0
87	7846	2	0
87	8048	2	0
87	8050	1	0
87	8161	3	0
87	8328	3	0
87	8470	2	0
87	8648	1	0
87	8850	1	0
87	8851	3	0
87	8941	3	0
87	9124	3	0
87	9253	1	0
87	9282	1	0
87	9499	2	0
87	9618	1	0
87	9636	1	0
87	9768	1	0
87	9815	1	0
87	9852	2	1
87	10062	1	0
87	10529	2	0
87	10611	2	0
87	10755	2	0
87	23022	3	0
87	23109	2	0
87	26136	2	0
87	51547	1	0
87	51588	1	0
87	51778	4	1
87	53405	2	0
87	55914	1	0
87	58529	4	1
87	65125	1	0
87	79778	2	1
87	91977	2	0
87	117178	3	0
87	125950	2	0
87	200845	2	1
87	220082	2	1
88	88	4	1
88	89	3	0
88	135	2	0
88	283	4	0
88	776	1	0
88	815	1	0
88	817	1	0
88	818	1	0
88	823	2	0
88	1739	1	0
88	1742	1	0
88	2902	3	0
88	2904	3	0
88	3739	4	0
88	3741	4	0
88	3781	3	0
88	4342	2	1
88	4606	1	0
88	4846	2	0
88	5311	1	0
88	5585	1	0
88	5894	1	0
88	6311	3	0
88	6314	1	0
88	6401	1	0
88	6615	2	1
88	6672	2	1
88	7273	4	0
88	7277	3	0
88	7289	1	0
88	7316	1	0
88	7402	1	0
88	7414	1	0
88	7791	1	0
88	7846	1	0
88	7982	1	0
88	8038	1	0
88	8161	3	0
88	8204	1	0
88	8291	2	0
88	8648	1	0
88	8850	1	0
88	9070	1	0
88	9124	2	0
88	9172	2	0
88	9282	1	0
88	9611	1	0
88	10499	1	0
88	11155	3	0
88	11224	1	0
88	22938	1	0
88	23022	1	0
88	23139	1	0
88	23421	1	0
88	23557	1	0
88	26060	2	0
88	27185	3	0
88	27295	3	1
88	29967	3	0
88	51778	3	1
88	54477	1	0
88	54869	1	0
88	55663	1	0
88	55914	1	0
88	57554	1	0
88	58529	4	0
88	63923	2	0
88	64400	1	0
88	79778	2	1
88	84312	2	1
88	84665	2	0
88	91977	1	0
88	117178	1	0
88	125950	1	0
88	158297	2	1
88	283807	2	0
88	285093	2	1
89	89	3	1
89	135	3	0
89	4892	2	0
89	5966	2	1
89	7185	2	1
89	7186	2	1
89	7316	1	0
89	10529	2	1
89	51225	2	1
89	54778	2	1
89	64857	2	1
89	84665	2	0
89	84970	2	1
89	200845	2	1
89	391257	2	1
90	91	1	0
90	92	2	0
90	93	1	0
90	163	2	0
90	650	2	0
90	655	2	0
90	659	3	0
90	1123	2	0
90	1387	1	0
90	2022	2	0
90	2288	2	0
90	2339	2	0
90	2342	1	0
90	3547	2	0
90	3551	2	0
90	3624	1	0
90	3625	2	0
90	3626	2	0
90	4086	2	0
90	4090	2	0
90	4093	2	0
90	4893	2	0
90	5058	2	0
90	5218	2	0
90	5341	2	0
90	5865	2	0
90	5911	2	0
90	6233	2	0
90	6256	2	0
90	7046	2	0
90	7048	2	0
90	7068	2	0
90	7311	2	0
90	7421	2	0
90	8200	2	0
90	8848	1	0
90	8878	1	0
90	9306	2	0
90	9482	2	0
90	10477	2	0
90	10713	2	0
90	22800	2	0
90	23149	2	0
90	23551	2	0
90	25805	1	0
90	28512	2	0
90	29984	2	0
90	51035	1	0
90	51207	1	0
90	51285	2	0
90	51560	2	0
90	55111	2	0
90	55120	2	0
90	55622	2	0
90	55761	2	0
90	55785	2	0
90	55827	2	0
90	57111	2	0
90	57154	1	0
90	57381	2	0
90	58473	2	0
90	64284	2	0
90	79674	2	0
90	80349	2	0
90	81788	2	0
90	83452	2	0
90	84085	2	0
90	84962	1	0
90	121268	2	0
90	284086	2	0
91	91	1	0
91	92	2	0
91	93	2	0
91	331	1	0
91	659	2	0
91	2280	2	0
91	3320	1	0
91	3326	2	0
91	3547	2	0
91	3624	2	0
91	3625	1	0
91	3626	1	0
91	4087	1	0
91	4088	1	0
91	4089	1	0
91	4092	2	0
91	5567	1	0
91	6256	1	0
91	6642	1	0
91	6643	1	0
91	6997	2	0
91	7046	1	0
91	7316	1	0
91	7917	1	0
91	8848	1	0
91	9392	1	0
91	10220	1	0
91	10956	1	0
91	23327	1	0
91	25805	1	0
91	57154	1	0
91	130399	1	0
92	92	1	0
92	93	2	0
92	94	2	0
92	650	2	0
92	654	2	0
92	655	3	0
92	1616	3	0
92	2022	2	0
92	2661	2	0
92	3547	2	0
92	3623	1	0
92	3624	2	0
92	3625	2	0
92	3626	2	0
92	7049	2	0
92	7316	1	0
92	8200	2	0
92	9185	1	0
92	9863	3	0
92	10928	1	0
92	55333	3	0
92	55914	1	0
92	343521	1	0
93	650	1	0
93	654	2	0
93	655	2	0
93	2022	1	0
93	2660	2	0
93	3320	1	0
93	3326	1	0
93	3547	2	0
93	3624	3	0
93	3625	2	0
93	3626	2	0
93	4087	1	0
93	6642	2	0
93	6643	2	0
93	7046	1	0
93	8200	2	0
93	9392	2	0
93	10220	2	0
93	11167	2	0
93	55333	3	0
93	55914	1	0
93	58533	2	0
93	130399	1	0
94	331	1	0
94	857	1	0
94	1460	1	0
94	1786	1	0
94	2022	2	0
94	3320	1	0
94	3547	1	0
94	7040	2	0
94	7043	2	0
94	7046	2	0
94	7048	2	0
94	7049	1	0
94	7376	1	0
94	8848	1	0
94	9392	2	0
94	23089	1	0
94	25805	1	0
94	58533	2	0
95	95	4	1
95	351	1	0
95	583	3	0
95	585	3	0
95	4521	2	1
95	4869	1	0
95	7013	1	0
95	7265	4	1
95	7316	1	0
95	55212	3	0
97	351	1	0
97	7316	1	0
98	1052	1	0
98	6820	2	1
98	58487	2	1
100	134	2	0
100	135	2	0
100	136	2	0
100	1803	3	0
100	1812	2	0
100	2885	2	0
100	2908	2	0
100	6444	1	0
100	7316	1	0
100	9063	1	0
100	26277	1	0
100	54386	1	0
101	10272	1	0
101	10468	1	0
102	367	1	0
102	558	2	0
102	1942	2	0
102	1943	2	0
102	2042	2	0
102	2885	1	0
102	2923	2	0
102	3932	1	0
102	4085	1	0
102	5245	2	0
102	5774	1	0
102	7039	2	0
102	7316	1	0
102	28514	2	0
102	152503	1	0
103	103	2	0
103	3069	2	0
103	3608	1	0
103	3609	1	0
103	5976	2	0
103	7514	2	0
105	7341	1	0
107	108	2	0
107	2771	2	0
108	111	2	0
108	2778	2	0
108	7316	1	0
109	818	2	0
109	7316	1	0
109	161003	2	0
111	111	1	0
111	2770	1	0
111	2778	2	0
111	5566	2	0
111	5578	2	0
111	5590	2	0
111	5997	2	0
111	7316	1	0
112	1139	2	0
112	2778	2	0
112	5894	2	0
112	6310	3	0
112	7316	1	0
113	2547	1	0
113	5359	1	0
113	5580	1	0
113	7316	1	0
113	8896	1	0
114	801	2	0
114	805	1	0
114	808	1	0
114	1080	2	0
114	5515	1	0
115	7316	1	0
116	117	1	0
116	835	1	0
116	1803	1	0
116	2191	1	0
116	4311	1	0
116	6344	2	0
116	6469	1	0
116	7433	1	0
116	7434	1	0
116	27151	2	0
117	801	2	0
117	805	2	0
117	808	2	0
118	119	1	0
118	476	2	0
118	801	2	0
118	805	1	0
118	808	1	0
118	836	2	0
118	1460	1	0
118	3398	2	0
118	3399	2	0
118	5566	2	0
118	5580	1	0
118	5989	4	0
118	6093	2	0
118	6599	1	0
118	6708	2	0
118	6709	2	0
118	6710	2	0
118	7083	1	0
118	7316	1	0
118	7415	1	0
118	9242	1	0
118	10363	2	1
118	10808	2	0
118	64210	1	0
118	79760	1	0
118	81631	1	0
119	119	1	0
119	801	1	0
119	2534	1	0
119	5566	1	0
119	5580	1	0
119	5803	1	0
119	22895	1	0
120	5578	2	0
120	6310	1	0
120	7316	1	0
120	7341	1	0
123	338	1	0
123	375	2	0
123	5602	3	0
123	7316	1	0
123	51099	2	0
124	124	1	0
124	1459	1	0
124	3033	1	0
125	125	2	0
125	5371	1	0
125	9659	1	0
125	10399	1	0
125	11213	1	0
126	126	2	0
127	351	1	0
127	7531	1	0
127	11224	1	0
128	128	2	0
128	351	1	0
128	405	1	0
128	1107	3	0
128	1460	1	0
128	2101	1	0
128	5052	1	0
128	6640	1	0
128	7157	1	0
128	7161	1	0
128	7316	1	0
128	7448	1	0
128	8626	1	0
128	80148	1	0
130	10318	1	0
131	131	1	0
131	7316	1	0
131	55832	1	0
132	1958	1	0
132	7316	1	0
132	11153	1	0
132	79644	1	0
133	133	1	0
133	1906	2	0
133	3075	2	0
133	4311	2	0
133	10203	2	0
133	10266	1	0
133	10268	1	0
134	135	2	0
134	1812	2	0
134	2037	2	0
134	2771	2	0
134	2775	2	0
134	2778	2	0
134	2781	2	0
134	2911	2	0
134	5028	2	0
134	11267	1	0
134	342371	1	0
135	135	3	0
135	801	2	0
135	805	2	0
135	808	1	0
135	1268	2	0
135	1813	3	0
135	7375	2	0
135	9266	3	0
135	10135	3	0
135	54550	2	0
136	1630	2	0
136	7165	1	0
136	7430	2	0
136	9351	2	0
136	9423	2	0
136	10308	1	0
141	3024	2	0
141	6732	1	0
141	6733	1	0
141	7024	2	1
141	65057	1	0
142	142	3	0
142	326	1	0
142	472	1	0
142	596	2	0
142	701	1	0
142	834	2	0
142	836	2	0
142	840	1	0
142	1017	1	0
142	1024	1	0
142	1026	2	0
142	1050	2	0
142	1058	2	0
142	1059	2	0
142	1387	1	0
142	1508	1	0
142	1511	2	0
142	1869	3	0
142	2033	2	0
142	2074	2	0
142	2078	1	0
142	2099	2	0
142	2308	2	0
142	2547	3	0
142	2631	1	0
142	2962	1	0
142	3002	2	0
142	3004	1	0
142	3006	1	0
142	3014	2	0
142	3015	1	0
142	3020	2	0
142	3021	1	0
142	3024	1	0
142	3065	1	0
142	3066	1	0
142	3068	1	0
142	3159	1	0
142	3217	1	0
142	3280	1	0
142	3306	2	0
142	3551	1	0
142	3676	1	0
142	3836	1	0
142	3839	1	0
142	3980	3	0
142	4000	1	0
142	4602	1	0
142	4605	2	0
142	4691	2	0
142	4738	2	0
142	4772	1	0
142	4790	2	0
142	4791	2	0
142	4869	2	0
142	4899	2	0
142	5111	2	0
142	5422	3	0
142	5423	1	0
142	5451	1	0
142	5562	1	0
142	5564	2	0
142	5591	2	0
142	5603	1	0
142	5747	1	0
142	5914	2	0
142	5965	1	0
142	5970	2	0
142	6047	1	0
142	6117	1	0
142	6189	3	0
142	6256	2	0
142	6418	1	0
142	6594	1	0
142	6613	1	0
142	6615	1	0
142	6667	1	0
142	6886	1	0
142	6925	1	0
142	6929	2	0
142	6934	1	0
142	7067	1	0
142	7150	3	0
142	7153	1	0
142	7157	4	0
142	7186	1	0
142	7189	1	0
142	7316	1	0
142	7329	2	0
142	7341	1	0
142	7391	2	0
142	7412	1	0
142	7486	3	0
142	7515	3	0
142	7520	2	0
142	7704	1	0
142	8216	2	0
142	8294	1	0
142	8337	2	0
142	8350	1	0
142	8351	1	0
142	8352	1	0
142	8353	1	0
142	8354	1	0
142	8355	1	0
142	8356	1	0
142	8357	1	0
142	8358	1	0
142	8359	1	0
142	8360	1	0
142	8361	1	0
142	8362	1	0
142	8363	1	0
142	8364	1	0
142	8365	1	0
142	8366	1	0
142	8367	1	0
142	8368	1	0
142	8370	1	0
142	8517	1	0
142	8815	2	0
142	8841	1	0
142	8968	1	0
142	9063	1	0
142	9184	2	0
142	9282	1	0
142	9555	1	0
142	9557	2	0
142	9641	2	0
142	9768	1	0
142	9918	2	0
142	10001	2	0
142	10014	1	0
142	10038	2	0
142	10039	2	0
142	10432	2	0
142	10664	2	0
142	10987	1	0
142	10989	1	0
142	11132	1	0
142	11198	1	0
142	11279	1	0
142	23054	2	0
142	23075	2	0
142	23076	1	0
142	23090	3	0
142	23649	3	0
142	23650	2	0
142	26168	2	0
142	29843	1	0
142	51588	2	0
142	54386	1	0
142	54840	4	0
142	55636	1	0
142	55743	1	0
142	55832	1	0
142	56257	1	0
142	57602	1	0
142	81847	1	0
142	84464	1	0
142	121504	1	0
142	140890	2	0
142	200558	3	0
142	221504	2	0
142	255626	1	0
142	554313	1	0
142	723790	1	0
143	908	1	0
143	4088	1	0
143	4843	1	0
143	6613	1	0
143	7011	1	0
143	7316	1	0
143	9961	3	0
146	148	2	0
146	2318	3	0
146	4842	1	0
146	6640	2	0
146	6641	2	0
146	6645	1	0
146	54212	2	0
146	84708	1	0
147	148	2	0
147	213	1	0
147	1173	3	0
147	1815	1	0
147	2318	3	0
147	2767	2	0
147	2776	2	0
147	3500	1	0
147	4842	1	0
147	5578	2	0
147	6295	2	0
147	6772	2	0
147	7430	2	0
147	84687	2	0
148	649	3	0
148	2318	3	0
148	3577	2	0
148	3579	2	0
148	4842	1	0
148	5997	2	0
148	84687	2	0
150	153	2	0
150	156	2	0
150	1967	2	0
150	2770	1	0
150	2771	2	0
150	2775	2	0
150	2782	1	0
150	5580	1	0
150	6640	1	0
150	7345	2	0
150	7534	1	0
150	54331	1	0
150	84687	2	0
151	1967	2	0
151	2771	2	0
151	7345	1	0
151	7534	1	0
151	84687	2	0
152	1967	2	0
152	2775	2	0
152	7345	1	0
152	7534	1	0
152	84687	2	0
153	408	2	0
153	1739	1	0
153	1742	3	0
153	1815	1	0
153	2885	2	0
153	4842	1	0
153	6456	3	0
153	6457	2	0
153	6640	1	0
153	9223	2	0
153	9228	2	0
153	9737	2	0
153	9863	4	0
153	10755	3	0
153	57120	3	0
153	114928	2	0
153	260425	3	0
153	100528062	1	0
154	154	2	0
154	155	1	0
154	156	2	0
154	163	1	0
154	407	1	0
154	408	1	0
154	409	1	0
154	859	1	0
154	1445	1	0
154	1967	2	0
154	2767	1	0
154	2769	1	0
154	2771	1	0
154	2778	1	0
154	2782	2	0
154	2869	1	0
154	2870	2	0
154	2885	2	0
154	3360	1	0
154	3553	1	0
154	3643	1	0
154	3760	2	0
154	3762	2	0
154	3763	1	0
154	3765	1	0
154	4193	1	0
154	4985	3	0
154	5530	1	0
154	5578	1	0
154	5580	1	0
154	6714	3	0
154	7316	2	0
154	7345	1	0
154	7555	1	0
154	9351	2	0
154	9368	4	0
154	9495	1	0
154	9590	2	0
154	9630	1	0
154	9737	1	0
154	23224	1	0
154	54331	1	0
154	112399	1	0
154	260425	1	0
155	155	1	0
155	2778	2	0
155	4066	1	0
155	6714	2	0
156	185	2	0
156	408	2	0
156	624	2	0
156	824	2	0
156	857	2	0
156	1233	2	0
156	1234	2	0
156	1460	1	0
156	1910	2	0
156	1950	1	0
156	1956	2	0
156	1969	1	0
156	2357	2	0
156	2492	1	0
156	2769	2	0
156	2776	2	0
156	2782	2	0
156	2911	2	0
156	4160	2	0
156	4193	2	0
156	4985	2	0
156	5037	2	0
156	5082	2	0
156	5132	2	0
156	5148	2	0
156	5294	2	0
156	5566	2	0
156	5578	2	0
156	5579	2	0
156	5580	1	0
156	5582	2	0
156	5595	2	0
156	5727	2	0
156	5923	1	0
156	5957	2	0
156	6010	2	0
156	6181	1	0
156	6233	1	0
156	6620	1	0
156	6622	2	0
156	6623	1	0
156	6714	2	0
156	7169	1	0
156	7311	1	0
156	7314	1	0
156	7316	2	0
156	9590	2	0
156	9815	3	0
156	10013	1	0
156	23413	2	0
156	28964	2	0
156	30818	1	0
156	54331	1	0
156	729230	1	0
157	185	2	0
157	624	2	0
157	1233	2	0
157	1234	2	0
157	4988	2	0
157	7316	1	0
157	7852	2	0
157	28964	2	0
158	1964	1	0
158	4856	1	0
158	7316	1	0
158	7341	1	0
158	7375	1	0
158	9958	1	0
158	79016	1	0
159	3106	1	0
159	7316	1	0
159	8452	1	0
159	9641	2	0
159	83734	1	0
160	163	1	0
160	164	1	0
160	273	1	0
160	274	2	0
160	324	1	0
160	409	2	0
160	891	1	0
160	933	2	0
160	1175	2	0
160	1213	1	0
160	1759	1	0
160	1785	1	0
160	1808	2	0
160	2060	2	0
160	2690	2	0
160	2869	1	0
160	2885	1	0
160	3092	3	0
160	3579	1	0
160	3676	1	0
160	3897	1	0
160	4093	3	0
160	4646	1	0
160	6016	3	0
160	6453	1	0
160	6462	2	0
160	6464	2	0
160	7189	2	0
160	7316	1	0
160	7412	1	0
160	7913	2	0
160	8301	2	0
160	8650	2	0
160	8867	1	0
160	8943	1	0
160	9066	2	0
160	9185	1	0
160	9342	2	0
160	9685	2	0
160	10921	1	0
160	10928	1	0
160	10938	2	0
160	22841	2	0
160	29924	2	0
160	51172	2	0
160	55690	1	0
160	64210	1	0
160	84258	2	0
160	114034	3	0
161	161	1	0
161	163	2	0
161	273	2	0
161	274	2	0
161	351	1	0
161	409	2	0
161	472	2	0
161	545	2	0
161	1174	1	0
161	1213	3	0
161	1601	1	0
161	1759	2	0
161	2060	2	0
161	2869	1	0
161	3064	2	0
161	4086	3	0
161	6464	2	0
161	7014	1	0
161	7316	1	0
161	7415	1	0
161	8650	1	0
161	9829	2	0
161	9892	2	0
161	10928	1	0
161	29924	2	0
162	162	1	0
162	164	3	0
162	273	1	0
162	324	1	0
162	375	2	0
162	381	2	0
162	382	2	0
162	407	1	0
162	409	2	0
162	472	1	0
162	545	1	0
162	699	2	0
162	701	2	0
162	1080	1	0
162	1173	2	0
162	1213	2	0
162	1387	1	0
162	4087	2	0
162	5591	1	0
162	6462	2	0
162	8907	1	0
162	9685	1	0
162	10053	2	0
162	23523	1	0
162	55729	2	0
162	63971	3	0
163	293	2	1
163	324	2	0
163	408	3	0
163	409	2	0
163	472	1	0
163	699	2	0
163	701	3	0
163	714	1	0
163	1173	5	1
163	1175	2	0
163	1213	1	0
163	2885	1	0
163	3092	2	0
163	3579	1	0
163	3838	2	1
163	4089	2	0
163	4201	4	1
163	4292	4	1
163	4646	1	0
163	6453	2	0
163	7046	3	0
163	7048	3	0
163	7307	2	1
163	8907	4	1
163	9550	4	1
163	9685	2	0
163	9729	4	1
163	9883	4	1
163	9892	2	0
163	10053	5	1
163	10411	2	1
163	10921	1	0
163	22797	1	0
163	25828	2	1
163	26119	4	1
163	26150	4	1
163	27125	2	1
163	27229	4	1
163	53371	4	1
163	54386	4	1
163	54855	4	1
163	55145	5	1
163	55707	4	1
163	57154	2	0
163	79132	4	1
163	91419	2	1
163	114884	1	0
163	129807	2	1
164	164	1	0
164	375	2	0
164	636	1	0
164	1173	1	0
164	1174	3	0
164	1175	1	0
164	1213	3	0
164	3725	1	0
164	4130	2	0
164	5868	2	0
164	6710	2	0
164	6855	3	0
164	7316	1	0
164	8905	4	1
164	8907	1	0
164	8943	1	0
164	9135	4	0
164	9685	2	0
164	10053	2	0
164	11276	3	0
164	25977	2	0
164	27342	2	0
164	51552	1	0
164	54812	2	0
164	55435	3	0
164	55690	3	0
164	55707	2	0
164	57473	3	0
164	63971	2	0
164	84993	2	1
164	92737	2	0
165	2885	1	0
165	5335	1	0
165	5747	1	0
165	6929	2	0
166	166	4	1
166	367	3	0
166	604	2	1
166	639	2	0
166	705	2	1
166	823	1	0
166	861	1	0
166	1406	2	1
166	1432	2	0
166	1656	2	1
166	1822	3	0
166	1991	1	0
166	2670	2	1
166	2801	2	1
166	2885	2	1
166	2960	2	0
166	3146	2	0
166	3182	1	0
166	3185	2	1
166	3801	2	1
166	3860	2	1
166	3866	2	1
166	3881	2	1
166	4004	2	1
166	4005	2	1
166	4088	2	1
166	4154	2	1
166	4236	2	1
166	4253	2	1
166	4487	2	0
166	4665	2	1
166	4990	3	0
166	5451	1	0
166	5562	2	1
166	5563	2	1
166	5859	2	1
166	5966	2	1
166	5970	3	0
166	5987	2	1
166	6142	3	0
166	6354	3	0
166	6386	2	1
166	6457	3	0
166	6495	5	1
166	6496	3	0
166	6498	2	1
166	6631	2	1
166	6660	2	1
166	6733	2	1
166	6925	2	1
166	6926	2	1
166	6927	2	0
166	6945	2	1
166	7088	1	0
166	7090	1	0
166	7185	2	1
166	7186	2	1
166	7316	1	0
166	7726	2	1
166	8241	2	1
166	8328	3	0
166	8543	2	1
166	8553	2	1
166	8576	2	1
166	8676	2	1
166	8812	2	1
166	8841	1	0
166	9470	2	1
166	9627	3	0
166	9643	2	1
166	9743	2	1
166	9841	2	1
166	9911	2	1
166	10152	2	1
166	10241	2	1
166	10736	2	0
166	10783	2	1
166	10817	2	1
166	11030	2	1
166	11337	3	0
166	11338	2	1
166	22806	2	1
166	22893	2	1
166	23154	2	1
166	23181	2	1
166	23281	2	1
166	23641	2	1
166	25959	2	1
166	26003	2	1
166	26121	2	1
166	29079	2	1
166	29948	2	1
166	51003	3	0
166	51651	3	0
166	51657	1	0
166	54955	2	1
166	55048	2	1
166	55072	2	1
166	55110	2	1
166	57594	2	1
166	57819	2	1
166	64098	2	1
166	64170	2	1
166	64782	2	1
166	78986	1	0
166	79005	2	1
166	79177	2	1
166	79444	2	1
166	79616	2	1
166	79720	2	1
166	79843	2	1
166	79869	2	1
166	80022	2	1
166	80705	2	1
166	80742	2	1
166	81628	2	1
166	81629	2	1
166	83746	2	1
166	84304	2	1
166	84528	2	1
166	84619	2	1
166	84766	2	1
166	84970	2	1
166	84988	2	1
166	85302	2	1
166	85376	2	1
166	85403	2	1
166	90933	2	1
166	91544	2	1
166	93986	2	1
166	117286	2	1
166	123722	2	1
166	125115	2	1
166	127703	2	1
166	147525	2	1
166	154313	2	1
166	167826	2	1
166	220108	2	1
166	222546	2	1
166	284001	2	1
166	342371	2	0
166	386675	2	1
166	386676	2	1
166	386681	2	1
166	386682	2	1
166	388677	2	1
172	3725	1	0
172	7337	2	1
174	331	1	0
174	836	1	0
174	1234	2	0
174	2782	1	0
174	3106	1	0
174	5695	1	0
174	9442	1	0
174	9905	3	0
174	10617	1	0
174	11154	1	0
174	11331	1	0
174	30844	1	0
174	55367	1	0
175	175	2	0
175	213	1	0
175	3482	1	0
176	1404	2	0
176	1462	1	0
176	1508	1	0
176	2192	2	0
176	2199	2	0
176	4060	2	0
176	4312	2	0
176	4313	2	0
176	4314	2	0
176	4317	2	0
176	4323	2	0
176	4327	1	0
176	7130	2	0
176	7143	2	0
176	9313	2	0
176	9507	1	0
176	9510	1	0
176	11096	2	0
177	351	1	0
177	387	2	0
177	2885	4	0
177	3146	2	0
177	4690	3	0
177	6271	2	0
177	6283	2	0
177	6285	4	0
177	6286	2	0
177	7276	4	0
177	10952	1	0
178	1958	1	0
178	4088	1	0
178	5563	1	0
178	5564	2	0
178	5565	1	0
178	7316	2	0
178	8065	1	0
178	8452	1	0
178	8453	1	0
178	8454	1	0
178	9768	1	0
178	10987	1	0
178	26060	1	0
178	54165	1	0
178	83593	1	0
178	378884	2	0
181	4159	2	0
181	4160	2	0
181	4161	2	0
181	51738	2	0
182	1052	1	0
182	4242	2	0
182	4301	1	0
182	4851	3	0
182	4853	2	0
182	4854	2	0
182	6868	1	0
182	7057	2	0
182	7316	1	0
182	9148	1	0
182	23509	2	0
183	183	1	0
183	185	2	0
183	186	2	0
183	1215	2	0
183	1511	2	0
183	2028	2	0
183	2130	4	1
183	2885	3	0
183	3827	2	0
183	4142	2	0
183	4224	2	0
183	5547	2	0
183	5550	2	0
183	5553	1	0
183	5972	2	0
183	7157	1	0
183	23549	2	0
183	55876	1	0
183	59272	2	0
183	79948	1	0
185	408	2	0
185	409	2	0
185	554	1	0
185	624	2	0
185	1956	2	0
185	2869	2	0
185	3265	2	0
185	3717	2	0
185	4846	2	0
185	5149	2	1
185	5335	2	0
185	5594	2	0
185	5595	1	0
185	5604	1	0
185	5868	3	0
185	5894	2	0
185	7064	2	0
185	7704	3	0
185	9737	2	0
185	57085	2	0
185	85406	2	0
186	1636	2	0
186	2065	2	0
186	2771	2	0
186	2773	2	0
186	5291	2	0
186	6640	1	0
186	7078	4	0
186	7704	2	0
186	55914	1	0
186	57085	2	0
186	57509	3	0
187	8862	2	0
189	648	1	0
189	5830	3	0
189	9627	3	0
190	367	2	0
190	2099	2	0
190	2100	2	0
190	2101	1	0
190	2104	3	1
190	2516	5	1
190	2908	1	0
190	5241	1	0
190	5468	1	0
190	6095	4	0
190	6720	3	0
190	8204	3	0
190	9318	3	0
190	22938	1	0
190	55072	2	0
191	191	3	1
191	1017	1	0
191	1386	1	0
191	3106	1	0
191	4163	1	0
191	4738	1	0
191	5062	1	0
191	5603	1	0
191	5829	1	0
191	7013	1	0
191	7161	1	0
191	7189	2	0
191	7316	1	0
191	7341	1	0
191	7534	2	0
191	8412	1	0
191	8452	1	0
191	8454	1	0
191	9768	1	0
191	10014	1	0
191	10289	2	0
191	10513	2	1
191	10987	1	0
191	54984	1	0
191	55832	1	0
191	79078	3	1
191	91369	2	1
196	196	1	0
196	367	1	0
196	405	4	0
196	406	3	0
196	904	3	0
196	1499	2	0
196	1642	1	0
196	2033	3	0
196	2099	2	0
196	2962	2	0
196	2963	2	0
196	3320	2	0
196	3324	1	0
196	3576	1	0
196	4094	2	0
196	4738	2	0
196	5925	4	0
196	5970	2	0
196	6597	2	0
196	6613	1	0
196	6667	2	0
196	6714	3	0
196	6874	2	0
196	6878	2	0
196	6879	2	0
196	6880	1	0
196	6908	3	0
196	7025	2	0
196	7316	1	0
196	7514	2	0
196	7818	2	0
196	8204	2	0
196	8450	2	0
196	8648	3	0
196	9049	3	0
196	9612	2	0
196	10273	1	0
196	10499	2	0
196	10625	1	0
196	10728	2	0
196	135112	2	0
197	207	2	0
197	213	1	0
197	998	3	0
197	1386	1	0
197	1634	2	0
197	2885	3	0
197	3643	2	0
197	22800	2	0
197	26232	2	0
197	79001	1	0
199	3936	2	0
199	7316	1	0
202	6197	1	0
202	7316	1	0
202	8452	1	0
203	207	1	0
203	351	1	0
203	2274	2	0
203	7013	1	0
203	7316	1	0
203	26277	1	0
203	54386	1	0
203	58508	2	0
203	84676	1	0
204	2035	1	0
204	2688	1	0
204	4163	1	0
204	4831	1	0
204	5062	1	0
204	6462	2	0
204	6613	1	0
204	7189	2	0
204	7316	1	0
204	8452	1	0
204	9641	2	0
204	10057	1	0
204	10289	2	0
204	56257	1	0
204	64431	1	0
204	654364	1	0
205	351	1	0
205	2046	1	0
205	9817	1	0
205	84984	1	0
207	207	2	0
207	208	2	0
207	331	1	0
207	334	2	0
207	350	3	0
207	351	1	0
207	367	2	0
207	408	1	0
207	409	1	0
207	572	2	0
207	581	1	0
207	669	3	0
207	672	2	0
207	673	2	0
207	677	1	0
207	801	1	0
207	805	1	0
207	808	1	0
207	836	3	0
207	842	1	0
207	860	1	0
207	998	1	0
207	1026	2	0
207	1027	2	0
207	1111	2	0
207	1124	2	0
207	1147	2	0
207	1196	1	0
207	1326	2	0
207	1385	2	0
207	1387	1	0
207	1432	3	0
207	1445	1	0
207	1499	1	0
207	1501	1	0
207	1639	1	0
207	1786	1	0
207	1856	1	0
207	1901	2	0
207	1937	1	0
207	1958	1	0
207	1978	2	0
207	2011	2	0
207	2033	2	0
207	2099	2	0
207	2100	2	0
207	2146	2	0
207	2175	3	0
207	2206	1	0
207	2289	1	0
207	2308	2	0
207	2309	2	0
207	2475	4	0
207	2623	2	0
207	2624	2	0
207	2810	1	0
207	2887	2	0
